Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,total_store_sales,Week_Number,Store_Cluster,Lag_1,Week,Predicted_Sales,Employees_Needed
33,2012-09-07,286428.78,1,92.02,4.124,130.9325484,7.147,37160221.96,2012-W36,2,237129.81,36,279512.7793000003,56.0
33,2012-09-14,277417.53,0,83.4,3.966,130.9776667,7.147,37160221.96,2012-W37,2,286428.78,37,271173.5143000003,54.0
33,2012-09-21,252709.58,0,86.53,4.125,131.0103333,7.147,37160221.96,2012-W38,2,277417.53,38,255127.9265999995,51.0
33,2012-09-28,242813.51,0,86.42,3.966,131.043,7.147,37160221.96,2012-W39,2,252709.58,39,249817.26560000028,50.0
33,2012-10-05,265444.9,0,85.18,4.132,131.0756667,6.895,37160221.96,2012-W40,2,242813.51,40,262875.00489999977,53.0
33,2012-10-12,291781.15,0,79.64,4.468,131.1083333,6.895,37160221.96,2012-W41,2,265444.9,41,280827.7504999996,56.0
33,2012-10-19,254412.34,0,75.55,4.449,131.1499677,6.895,37160221.96,2012-W42,2,291781.15,42,266766.8772999999,53.0
33,2012-10-26,253731.13,0,73.7,4.301,131.1930968,6.895,37160221.96,2012-W43,2,254412.34,43,261357.56609999997,52.0
34,2010-02-12,994610.99,1,36.13,2.573,126.4962581,9.521,138249763.0,2010-W06,0,956228.96,6,988379.5673999992,198.0
34,2010-02-19,983963.07,0,38.36,2.54,126.5262857,9.521,138249763.0,2010-W07,0,994610.99,7,961635.1206999983,192.0
34,2010-02-26,905756.13,0,37.28,2.59,126.5522857,9.521,138249763.0,2010-W08,0,983963.07,8,922224.9364999994,184.0
34,2010-03-05,918295.79,0,42.65,2.654,126.5782857,9.521,138249763.0,2010-W09,0,905756.13,9,915070.0011000005,183.0
34,2010-03-12,921247.88,0,42.26,2.704,126.6042857,9.521,138249763.0,2010-W10,0,918295.79,10,915006.0670999996,183.0
34,2010-03-19,892070.82,0,45.86,2.743,126.6066452,9.521,138249763.0,2010-W11,0,921247.88,11,898123.2161999987,180.0
34,2010-03-26,880742.35,0,42.91,2.752,126.6050645,9.521,138249763.0,2010-W12,0,892070.82,12,900751.1664999994,180.0
34,2010-04-02,979428.66,0,50.07,2.74,126.6034839,9.593,138249763.0,2010-W13,0,880742.35,13,948470.8718999985,190.0
34,2010-04-09,950684.2,0,51.26,2.773,126.6019032,9.593,138249763.0,2010-W14,0,979428.66,14,956231.4254000011,191.0
34,2010-04-16,923344.54,0,59.18,2.81,126.5621,9.593,138249763.0,2010-W15,0,950684.2,15,939607.8075000006,188.0
34,2010-04-23,910240.68,0,55.04,2.805,126.4713333,9.593,138249763.0,2010-W16,0,923344.54,16,903350.7752000013,181.0
34,2010-04-30,859922.19,0,56.58,2.787,126.3805667,9.593,138249763.0,2010-W17,0,910240.68,17,880421.6865999992,176.0
34,2010-05-07,953495.48,0,57.39,2.836,126.2898,9.593,138249763.0,2010-W18,0,859922.19,18,943120.0205,189.0
34,2010-05-14,933924.44,0,60.74,2.845,126.2085484,9.593,138249763.0,2010-W19,0,953495.48,19,942937.2441999991,189.0
34,2010-05-21,913616.32,0,63.99,2.82,126.1843871,9.593,138249763.0,2010-W20,0,933924.44,20,913280.8994999992,183.0
34,2010-05-28,942868.38,0,68.68,2.756,126.1602258,9.593,138249763.0,2010-W21,0,913616.32,21,927664.4661,186.0
34,2010-06-04,966187.51,0,72.17,2.701,126.1360645,9.593,138249763.0,2010-W22,0,942868.38,22,959316.3226000008,192.0
34,2010-06-11,954681.56,0,80.84,2.668,126.1119032,9.593,138249763.0,2010-W23,0,966187.51,23,944890.7366000009,189.0
34,2010-06-18,941612.04,0,73.48,2.635,126.114,9.593,138249763.0,2010-W24,0,954681.56,24,932425.565300001,186.0
34,2010-06-25,895800.07,0,78.47,2.654,126.1266,9.593,138249763.0,2010-W25,0,941612.04,25,920498.9703999996,184.0
34,2010-07-02,919229.36,0,73.66,2.668,126.1392,9.816,138249763.0,2010-W26,0,895800.07,26,918109.6305999996,184.0
34,2010-07-09,911210.81,0,75.0,2.637,126.1518,9.816,138249763.0,2010-W27,0,919229.36,27,911532.567300001,182.0
34,2010-07-16,930269.79,0,78.53,2.621,126.1498065,9.816,138249763.0,2010-W28,0,911210.81,28,920773.8569000006,184.0
34,2010-07-23,902050.95,0,79.58,2.612,126.1283548,9.816,138249763.0,2010-W29,0,930269.79,29,905112.4035000012,181.0
34,2010-07-30,875976.83,0,72.26,2.65,126.1069032,9.816,138249763.0,2010-W30,0,902050.95,30,894201.9202999993,179.0
34,2010-08-06,987435.35,0,73.8,2.64,126.0854516,9.816,138249763.0,2010-W31,0,875976.83,31,963922.110899999,193.0
34,2010-08-13,951208.65,0,76.72,2.698,126.064,9.816,138249763.0,2010-W32,0,987435.35,32,945403.1412000003,189.0
34,2010-08-20,985152.94,0,76.45,2.671,126.0766452,9.816,138249763.0,2010-W33,0,951208.65,33,969757.4362999992,194.0
34,2010-08-27,855421.39,0,72.87,2.621,126.0892903,9.816,138249763.0,2010-W34,0,985152.94,34,888084.7011000004,178.0
34,2010-09-03,964356.74,0,72.59,2.584,126.1019355,9.816,138249763.0,2010-W35,0,855421.39,35,930755.8617999991,186.0
34,2010-09-10,932240.96,1,72.61,2.574,126.1145806,9.816,138249763.0,2010-W36,0,964356.74,36,926875.9257999995,185.0
34,2010-09-17,885445.47,0,70.71,2.594,126.1454667,9.816,138249763.0,2010-W37,0,932240.96,37,895049.2951999994,179.0
34,2010-09-24,867539.07,0,69.78,2.642,126.1900333,9.816,138249763.0,2010-W38,0,885445.47,38,886769.9631999987,177.0
34,2010-10-01,865709.11,0,70.13,2.619,126.2346,10.21,138249763.0,2010-W39,0,867539.07,39,884317.6069,177.0
34,2010-10-08,931710.67,0,65.21,2.645,126.2791667,10.21,138249763.0,2010-W40,0,865709.11,40,922844.027700001,185.0
34,2010-10-15,888703.62,0,59.57,2.732,126.3266774,10.21,138249763.0,2010-W41,0,931710.67,41,899941.2370999999,180.0
34,2010-10-22,936293.6,0,58.11,2.736,126.3815484,10.21,138249763.0,2010-W42,0,888703.62,42,926760.0774999992,185.0
34,2010-10-29,926294.02,0,50.78,2.718,126.4364194,10.21,138249763.0,2010-W43,0,936293.6,43,928565.8526000002,186.0
34,2010-11-05,972292.31,0,52.43,2.699,126.4912903,10.21,138249763.0,2010-W44,0,926294.02,44,952701.8893000006,191.0
34,2010-11-12,979730.78,0,47.2,2.741,126.5461613,10.21,138249763.0,2010-W45,0,972292.31,45,971527.3697000007,194.0
34,2010-11-19,955766.33,0,40.93,2.78,126.6072,10.21,138249763.0,2010-W46,0,979730.78,46,961513.2678999992,192.0
34,2010-11-26,1309476.68,1,41.13,2.752,126.6692667,10.21,138249763.0,2010-W47,0,955766.33,47,1312822.6566000017,263.0
34,2010-12-03,1001512.21,0,34.7,2.727,126.7313333,10.21,138249763.0,2010-W48,0,1309476.68,48,1019962.5302999982,204.0
34,2010-12-10,1086661.02,0,41.93,2.86,126.7934,10.21,138249763.0,2010-W49,0,1001512.21,49,1111230.4837999989,222.0
34,2010-12-17,1227148.13,0,42.64,2.884,126.8794839,10.21,138249763.0,2010-W50,0,1086661.02,50,1220965.8657999989,244.0
34,2010-12-24,1620748.25,0,42.74,2.887,126.9835806,10.21,138249763.0,2010-W51,0,1227148.13,51,1588747.2247000006,318.0
34,2010-12-31,902109.69,1,34.11,2.955,127.0876774,10.21,138249763.0,2010-W52,0,1620748.25,52,905617.9347999993,181.0
34,2011-01-07,900646.94,0,24.5,2.98,127.1917742,10.398,138249763.0,2011-W01,0,902109.69,1,893979.793799999,179.0
34,2011-01-14,898610.33,0,30.75,2.992,127.3009355,10.398,138249763.0,2011-W02,0,900646.94,2,887484.412599999,177.0
34,2011-01-21,891025.39,0,39.57,3.017,127.4404839,10.398,138249763.0,2011-W03,0,898610.33,3,886161.2083000002,177.0
34,2011-01-28,836717.75,0,34.68,3.022,127.5800323,10.398,138249763.0,2011-W04,0,891025.39,4,855295.7783999997,171.0
34,2011-02-04,971932.87,0,23.82,2.996,127.7195806,10.398,138249763.0,2011-W05,0,836717.75,5,947905.9021000002,190.0
34,2011-02-11,1015654.6,1,28.66,3.033,127.859129,10.398,138249763.0,2011-W06,0,971932.87,6,1001602.043799999,200.0
34,2011-02-18,1062629.3,0,45.12,3.058,127.99525,10.398,138249763.0,2011-W07,0,1015654.6,7,1033607.2392999987,207.0
34,2011-02-25,953331.45,0,44.57,3.087,128.13,10.398,138249763.0,2011-W08,0,1062629.3,8,989950.1540000015,198.0
34,2011-03-04,963910.81,0,46.21,3.305,128.26475,10.398,138249763.0,2011-W09,0,953331.45,9,965814.8005000011,193.0
34,2011-03-11,943951.67,0,45.87,3.461,128.3995,10.398,138249763.0,2011-W10,0,963910.81,10,956329.2009000011,191.0
34,2011-03-18,1014218.8,0,55.58,3.495,128.5121935,10.398,138249763.0,2011-W11,0,943951.67,11,994661.9878999989,199.0
34,2011-03-25,922898.38,0,53.11,3.48,128.6160645,10.398,138249763.0,2011-W12,0,1014218.8,12,943798.088699999,189.0
34,2011-04-01,884233.67,0,55.46,3.521,128.7199355,10.581,138249763.0,2011-W13,0,922898.38,13,890749.7343000008,178.0
34,2011-04-08,975479.83,0,58.59,3.605,128.8238065,10.581,138249763.0,2011-W14,0,884233.67,14,949825.8160999991,190.0
34,2011-04-15,941829.0,0,53.3,3.724,128.9107333,10.581,138249763.0,2011-W15,0,975479.83,15,951806.1292000002,190.0
34,2011-04-22,1051518.45,0,63.83,3.781,128.9553,10.581,138249763.0,2011-W16,0,941829.0,16,1010684.9029000009,202.0
34,2011-04-29,895973.02,0,57.73,3.781,128.9998667,10.581,138249763.0,2011-W17,0,1051518.45,17,947466.0195999998,189.0
34,2011-05-06,965853.58,0,54.4,3.866,129.0444333,10.581,138249763.0,2011-W18,0,895973.02,18,956032.653699999,191.0
34,2011-05-13,966232.69,0,63.05,3.872,129.089,10.581,138249763.0,2011-W19,0,965853.58,19,967664.5525999989,194.0
34,2011-05-20,945018.83,0,61.47,3.881,129.0756774,10.581,138249763.0,2011-W20,0,966232.69,20,957882.6055999988,192.0
34,2011-05-27,941311.83,0,65.99,3.771,129.0623548,10.581,138249763.0,2011-W21,0,945018.83,21,950488.0343999991,190.0
34,2011-06-03,947229.24,0,74.64,3.683,129.0490323,10.581,138249763.0,2011-W22,0,941311.83,22,954941.1965999998,191.0
34,2011-06-10,943912.77,0,74.57,3.64,129.0357097,10.581,138249763.0,2011-W23,0,947229.24,23,947677.3802000001,190.0
34,2011-06-17,968258.09,0,76.58,3.618,129.0432,10.581,138249763.0,2011-W24,0,943912.77,24,963295.1459000014,193.0
34,2011-06-24,923795.04,0,77.16,3.57,129.0663,10.581,138249763.0,2011-W25,0,968258.09,25,933726.4335000011,187.0
34,2011-07-01,911106.22,0,81.96,3.504,129.0894,10.641,138249763.0,2011-W26,0,923795.04,26,914038.5249999994,183.0
34,2011-07-08,926934.57,0,80.84,3.469,129.1125,10.641,138249763.0,2011-W27,0,911106.22,27,919848.953499999,184.0
34,2011-07-15,903882.96,0,78.09,3.563,129.1338387,10.641,138249763.0,2011-W28,0,926934.57,28,906741.6598999994,181.0
34,2011-07-22,913236.62,0,80.75,3.627,129.1507742,10.641,138249763.0,2011-W29,0,903882.96,29,911773.8694000001,182.0
34,2011-07-29,851461.9,0,78.04,3.659,129.1677097,10.641,138249763.0,2011-W30,0,913236.62,30,874514.0451000001,175.0
34,2011-08-05,942236.45,0,76.71,3.662,129.1846452,10.641,138249763.0,2011-W31,0,851461.9,31,918318.4156000011,184.0
34,2011-08-12,956251.18,0,80.23,3.617,129.2015806,10.641,138249763.0,2011-W32,0,942236.45,32,947322.6832000017,189.0
34,2011-08-19,960418.54,0,77.08,3.55,129.2405806,10.641,138249763.0,2011-W33,0,956251.18,33,948990.3117000012,190.0
34,2011-08-26,871404.6,0,77.27,3.523,129.2832581,10.641,138249763.0,2011-W34,0,960418.54,34,906507.3055000001,181.0
34,2011-09-02,926455.64,0,78.24,3.533,129.3259355,10.641,138249763.0,2011-W35,0,871404.6,35,923298.3586000004,185.0
34,2011-09-09,930506.14,1,70.05,3.554,129.3686129,10.641,138249763.0,2011-W36,0,926455.64,36,957778.3267000004,192.0
34,2011-09-16,927249.61,0,64.94,3.532,129.4306,10.641,138249763.0,2011-W37,0,930506.14,37,918347.2800999996,184.0
34,2011-09-23,902852.73,0,66.23,3.473,129.5183333,10.641,138249763.0,2011-W38,0,927249.61,38,909824.0934,182.0
34,2011-09-30,871847.85,0,69.44,3.371,129.6060667,10.641,138249763.0,2011-W39,0,902852.73,39,883503.1568999995,177.0
34,2011-10-07,954069.45,0,60.42,3.299,129.6938,10.148,138249763.0,2011-W40,0,871847.85,40,946088.1393000013,189.0
34,2011-10-14,911788.79,0,54.72,3.283,129.7706452,10.148,138249763.0,2011-W41,0,954069.45,41,929811.5595000009,186.0
34,2011-10-21,953693.23,0,58.93,3.361,129.7821613,10.148,138249763.0,2011-W42,0,911788.79,42,940667.8703999999,188.0
34,2011-10-28,958063.87,0,54.56,3.362,129.7936774,10.148,138249763.0,2011-W43,0,953693.23,43,951138.2236000008,190.0
34,2011-11-04,992621.93,0,48.04,3.322,129.8051935,10.148,138249763.0,2011-W44,0,958063.87,44,979732.4847000012,196.0
34,2011-11-11,991570.02,0,41.04,3.286,129.8167097,10.148,138249763.0,2011-W45,0,992621.93,45,982886.6382999994,197.0
34,2011-11-18,947552.44,0,46.0,3.294,129.8268333,10.148,138249763.0,2011-W46,0,991570.02,46,963219.4285999994,193.0
34,2011-11-25,1345595.82,1,45.99,3.225,129.8364,10.148,138249763.0,2011-W47,0,947552.44,47,1364247.9044999983,273.0
34,2011-12-02,988742.08,0,39.75,3.176,129.8459667,10.148,138249763.0,2011-W48,0,1345595.82,48,1060120.5543999989,212.0
34,2011-12-09,1084243.91,0,24.69,3.153,129.8555333,10.148,138249763.0,2011-W49,0,988742.08,49,1093524.3540999978,219.0
34,2011-12-16,1151052.86,0,32.31,3.149,129.8980645,10.148,138249763.0,2011-W50,0,1084243.91,50,1188080.0286999997,238.0
34,2011-12-23,1593655.96,0,32.45,3.103,129.9845484,10.148,138249763.0,2011-W51,0,1151052.86,51,1562359.9306999997,312.0
34,2011-12-30,965512.36,1,28.84,3.119,130.0710323,10.148,138249763.0,2011-W52,0,1593655.96,52,930532.7091999995,186.0
34,2012-01-06,953844.85,0,36.39,3.158,130.1575161,9.653,138249763.0,2012-W01,0,965512.36,1,953352.3342999996,191.0
34,2012-01-13,913755.12,0,33.99,3.263,130.244,9.653,138249763.0,2012-W02,0,953844.85,2,923433.0921000004,185.0
34,2012-01-20,910899.05,0,39.28,3.273,130.2792258,9.653,138249763.0,2012-W03,0,913755.12,3,892186.209699999,178.0
34,2012-01-27,872450.37,0,39.81,3.29,130.3144516,9.653,138249763.0,2012-W04,0,910899.05,4,871381.2043999997,174.0
34,2012-02-03,939367.14,0,38.64,3.354,130.3496774,9.653,138249763.0,2012-W05,0,872450.37,5,959704.6497000003,192.0
34,2012-02-10,1047658.09,1,36.7,3.411,130.3849032,9.653,138249763.0,2012-W06,0,939367.14,6,1037465.2094000013,207.0
34,2012-02-17,1123446.51,0,37.25,3.493,130.4546207,9.653,138249763.0,2012-W07,0,1047658.09,7,1103310.3260000015,221.0
34,2012-02-24,950154.24,0,39.89,3.541,130.5502069,9.653,138249763.0,2012-W08,0,1123446.51,8,997720.4636999991,200.0
34,2012-03-02,990263.7,0,42.74,3.619,130.6457931,9.653,138249763.0,2012-W09,0,950154.24,9,979819.4980000012,196.0
34,2012-03-09,976393.43,0,42.7,3.667,130.7413793,9.653,138249763.0,2012-W10,0,990263.7,10,975935.7485000016,195.0
34,2012-03-16,999298.43,0,48.09,3.707,130.8261935,9.653,138249763.0,2012-W11,0,976393.43,11,982578.9105000016,197.0
34,2012-03-23,945143.33,0,47.93,3.759,130.8966452,9.653,138249763.0,2012-W12,0,999298.43,12,952128.4078999992,190.0
34,2012-03-30,938861.77,0,59.29,3.82,130.9670968,9.653,138249763.0,2012-W13,0,945143.33,13,959057.3391999997,192.0
34,2012-04-06,1091020.37,0,54.42,3.864,131.0375484,9.575,138249763.0,2012-W14,0,938861.77,14,1058169.7301000007,212.0
34,2012-04-13,987353.65,0,59.12,3.881,131.108,9.575,138249763.0,2012-W15,0,1091020.37,15,1014766.972400001,203.0
34,2012-04-20,977628.78,0,55.34,3.864,131.1173333,9.575,138249763.0,2012-W16,0,987353.65,16,977380.2902000005,195.0
34,2012-04-27,940299.87,0,66.49,3.81,131.1266667,9.575,138249763.0,2012-W17,0,977628.78,17,952629.0517000004,191.0
34,2012-05-04,991104.4,0,65.04,3.747,131.136,9.575,138249763.0,2012-W18,0,940299.87,18,992987.5742000005,199.0
34,2012-05-11,949625.52,0,61.92,3.685,131.1453333,9.575,138249763.0,2012-W19,0,991104.4,19,962196.6959000002,192.0
34,2012-05-18,998672.85,0,64.97,3.62,131.0983226,9.575,138249763.0,2012-W20,0,949625.52,20,984907.2688999996,197.0
34,2012-05-25,1015737.61,0,72.42,3.551,131.0287742,9.575,138249763.0,2012-W21,0,998672.85,21,998059.9439999999,200.0
34,2012-06-01,977062.44,0,70.41,3.483,130.9592258,9.575,138249763.0,2012-W22,0,1015737.61,22,978406.2852999992,196.0
34,2012-06-08,999511.29,0,75.35,3.433,130.8896774,9.575,138249763.0,2012-W23,0,977062.44,23,993051.9020000014,199.0
34,2012-06-15,982345.51,0,76.48,3.372,130.8295333,9.575,138249763.0,2012-W24,0,999511.29,24,982893.6705000012,197.0
34,2012-06-22,1000285.1,0,78.85,3.329,130.7929,9.575,138249763.0,2012-W25,0,982345.51,25,990837.8988999994,198.0
34,2012-06-29,942970.63,0,81.91,3.257,130.7562667,9.575,138249763.0,2012-W26,0,1000285.1,26,955451.7760000001,191.0
34,2012-07-06,1007867.68,0,77.95,3.187,130.7196333,9.285,138249763.0,2012-W27,0,942970.63,27,982050.7310000013,196.0
34,2012-07-13,954677.75,0,74.02,3.224,130.683,9.285,138249763.0,2012-W28,0,1007867.68,28,971422.0354,194.0
34,2012-07-20,950929.59,0,77.7,3.263,130.7012903,9.285,138249763.0,2012-W29,0,954677.75,29,954529.5003000017,191.0
34,2012-07-27,917883.79,0,77.3,3.356,130.7195806,9.285,138249763.0,2012-W30,0,950929.59,30,931647.6169000011,186.0
34,2012-08-03,973250.41,0,78.93,3.374,130.737871,9.285,138249763.0,2012-W31,0,917883.79,31,953113.5987999986,191.0
34,2012-08-10,1004523.59,0,78.26,3.476,130.7561613,9.285,138249763.0,2012-W32,0,973250.41,32,983950.4043000016,197.0
34,2012-08-17,1013820.86,0,77.78,3.552,130.7909677,9.285,138249763.0,2012-W33,0,1004523.59,33,1010275.1450999996,202.0
34,2012-08-24,926250.21,0,72.44,3.61,130.8381613,9.285,138249763.0,2012-W34,0,1013820.86,34,944785.050599999,189.0
34,2012-08-31,933487.71,0,75.89,3.646,130.8853548,9.285,138249763.0,2012-W35,0,926250.21,35,932569.897099999,187.0
34,2012-09-07,976415.56,1,78.26,3.709,130.9325484,9.285,138249763.0,2012-W36,0,933487.71,36,998272.948900001,200.0
34,2012-09-14,955211.7,0,64.28,3.706,130.9776667,9.285,138249763.0,2012-W37,0,976415.56,37,953972.4373000014,191.0
34,2012-09-21,943047.78,0,66.08,3.721,131.0103333,9.285,138249763.0,2012-W38,0,955211.7,38,945100.7163000006,189.0
34,2012-09-28,928629.31,0,67.06,3.666,131.043,9.285,138249763.0,2012-W39,0,943047.78,39,941974.5856000009,188.0
34,2012-10-05,968896.68,0,65.41,3.62,131.0756667,8.839,138249763.0,2012-W40,0,928629.31,40,955589.4258000011,191.0
34,2012-10-12,948613.39,0,59.94,3.603,131.1083333,8.839,138249763.0,2012-W41,0,968896.68,41,953077.2608000006,191.0
34,2012-10-19,963516.28,0,58.47,3.61,131.1499677,8.839,138249763.0,2012-W42,0,948613.39,42,963959.0534000004,193.0
34,2012-10-26,956987.81,0,57.95,3.514,131.1930968,8.839,138249763.0,2012-W43,0,963516.28,43,958238.0863000012,192.0
35,2010-02-12,1168815.31,1,29.81,2.773,135.4113076,9.262,131520672.08,2010-W06,0,1230613.5,6,1156625.4113000007,231.0
35,2010-02-19,1270658.64,0,32.44,2.745,135.4657781,9.262,131520672.08,2010-W07,0,1168815.31,7,1203889.3004,241.0
35,2010-02-26,1020651.74,0,36.0,2.754,135.5195191,9.262,131520672.08,2010-W08,0,1270658.64,8,1073995.570099999,215.0
35,2010-03-05,1162610.27,0,38.07,2.777,135.5732602,9.262,131520672.08,2010-W09,0,1020651.74,9,1082385.2906999993,216.0
35,2010-03-12,1150344.39,0,45.98,2.818,135.6270013,9.262,131520672.08,2010-W10,0,1162610.27,10,1142608.7206000006,229.0
35,2010-03-19,1117536.09,0,49.04,2.844,135.6682247,9.262,131520672.08,2010-W11,0,1150344.39,11,1124802.0627000013,225.0
35,2010-03-26,1078900.44,0,52.34,2.854,135.7073618,9.262,131520672.08,2010-W12,0,1117536.09,12,1096880.8290000001,219.0
35,2010-04-02,1189556.47,0,46.9,2.85,135.7464988,9.051,131520672.08,2010-W13,0,1078900.44,13,1171716.3876999996,234.0
35,2010-04-09,1198014.97,0,62.62,2.869,135.7856359,9.051,131520672.08,2010-W14,0,1189556.47,14,1169358.9169999985,234.0
35,2010-04-16,1084487.55,0,54.95,2.899,135.82725,9.051,131520672.08,2010-W15,0,1198014.97,15,1113321.6465999982,223.0
35,2010-04-23,1110827.48,0,53.91,2.902,135.8721667,9.051,131520672.08,2010-W16,0,1084487.55,16,1118088.3085000005,224.0
35,2010-04-30,1096930.65,0,53.55,2.921,135.9170833,9.051,131520672.08,2010-W17,0,1110827.48,17,1097098.6931000014,219.0
35,2010-05-07,1182099.88,0,69.02,2.966,135.962,9.051,131520672.08,2010-W18,0,1096930.65,18,1155793.0871,231.0
35,2010-05-14,1104277.57,0,53.82,2.982,136.010394,9.051,131520672.08,2010-W19,0,1182099.88,19,1114225.4523999984,223.0
35,2010-05-21,1078182.18,0,63.31,2.958,136.0796521,9.051,131520672.08,2010-W20,0,1104277.57,20,1094216.615600002,219.0
35,2010-05-28,1223777.48,0,67.88,2.899,136.1489101,9.051,131520672.08,2010-W21,0,1078182.18,21,1198307.4368000005,240.0
35,2010-06-04,1282378.71,0,74.29,2.847,136.2181682,9.051,131520672.08,2010-W22,0,1223777.48,22,1262232.6500999976,252.0
35,2010-06-11,1160412.71,0,68.9,2.809,136.2874263,9.051,131520672.08,2010-W23,0,1282378.71,23,1174798.8293999983,235.0
35,2010-06-18,1198025.76,0,70.0,2.78,136.3243393,9.051,131520672.08,2010-W24,0,1160412.71,24,1192658.8985000006,239.0
35,2010-06-25,1230245.74,0,78.02,2.808,136.3483143,9.051,131520672.08,2010-W25,0,1198025.76,25,1212483.8467999988,242.0
35,2010-07-02,1245827.08,0,76.25,2.815,136.3722893,8.861,131520672.08,2010-W26,0,1230245.74,26,1234285.148299999,247.0
35,2010-07-09,1268766.76,0,82.69,2.793,136.3962643,8.861,131520672.08,2010-W27,0,1245827.08,27,1218748.5492000012,244.0
35,2010-07-16,1124414.87,0,78.26,2.783,136.4179827,8.861,131520672.08,2010-W28,0,1268766.76,28,1154123.1222000003,231.0
35,2010-07-23,1121756.43,0,81.56,2.771,136.4366924,8.861,131520672.08,2010-W29,0,1124414.87,29,1125650.1661000017,225.0
35,2010-07-30,1139131.78,0,79.78,2.781,136.4554021,8.861,131520672.08,2010-W30,0,1121756.43,30,1129219.599500001,226.0
35,2010-08-06,1180183.39,0,77.45,2.784,136.4741118,8.861,131520672.08,2010-W31,0,1139131.78,31,1156781.8401000006,231.0
35,2010-08-13,1090587.5,0,77.36,2.805,136.4928214,8.861,131520672.08,2010-W32,0,1180183.39,32,1121641.1602,224.0
35,2010-08-20,1033719.5,0,75.16,2.779,136.5249182,8.861,131520672.08,2010-W33,0,1090587.5,33,1058157.6764999998,212.0
35,2010-08-27,917693.06,0,70.31,2.755,136.557015,8.861,131520672.08,2010-W34,0,1033719.5,34,957367.8393000006,191.0
35,2010-09-03,948660.79,0,78.52,2.715,136.5891118,8.861,131520672.08,2010-W35,0,917693.06,35,921343.1232000004,184.0
35,2010-09-10,961685.98,1,70.38,2.699,136.6212085,8.861,131520672.08,2010-W36,0,948660.79,36,931212.1372999997,186.0
35,2010-09-17,831443.61,0,64.5,2.706,136.6338071,8.861,131520672.08,2010-W37,0,961685.98,37,856051.5321,171.0
35,2010-09-24,758069.78,0,67.08,2.713,136.6317821,8.861,131520672.08,2010-W38,0,831443.61,38,805697.9760000005,161.0
35,2010-10-01,771065.21,0,70.19,2.707,136.6297571,8.763,131520672.08,2010-W39,0,758069.78,39,779887.1118999998,156.0
35,2010-10-08,874615.32,0,57.78,2.764,136.6277321,8.763,131520672.08,2010-W40,0,771065.21,40,850124.4228999992,170.0
35,2010-10-15,798376.99,0,58.38,2.868,136.6401935,8.763,131520672.08,2010-W41,0,874615.32,41,820943.3729999997,164.0
35,2010-10-22,827705.82,0,52.82,2.917,136.688871,8.763,131520672.08,2010-W42,0,798376.99,42,825479.4882999993,165.0
35,2010-10-29,857797.33,0,61.02,2.921,136.7375484,8.763,131520672.08,2010-W43,0,827705.82,43,845701.424799999,169.0
35,2010-11-05,843755.12,0,45.91,2.917,136.7862258,8.763,131520672.08,2010-W44,0,857797.33,44,846116.3080999999,169.0
35,2010-11-12,870914.69,0,45.9,2.931,136.8349032,8.763,131520672.08,2010-W45,0,843755.12,45,861887.5046999991,172.0
35,2010-11-19,846850.35,0,50.81,3.0,136.7715714,8.763,131520672.08,2010-W46,0,870914.69,46,844389.4636999995,169.0
35,2010-11-26,1781866.98,1,46.67,3.039,136.6895714,8.763,131520672.08,2010-W47,0,846850.35,47,1601486.3854999999,320.0
35,2010-12-03,982598.88,0,41.81,3.046,136.6075714,8.763,131520672.08,2010-W48,0,1781866.98,48,1032424.7324999997,206.0
35,2010-12-10,1108580.19,0,30.83,3.109,136.5255714,8.763,131520672.08,2010-W49,0,982598.88,49,1109465.754099999,222.0
35,2010-12-17,1314987.4,0,31.62,3.14,136.5292811,8.763,131520672.08,2010-W50,0,1108580.19,50,1290883.5251000011,258.0
35,2010-12-24,1779236.54,0,31.34,3.141,136.597273,8.763,131520672.08,2010-W51,0,1314987.4,51,1683037.4466000004,337.0
35,2010-12-31,576332.05,1,29.59,3.179,136.665265,8.763,131520672.08,2010-W52,0,1779236.54,52,719587.9054999992,144.0
35,2011-01-07,649289.75,0,34.42,3.193,136.7332569,8.549,131520672.08,2011-W01,0,576332.05,1,639985.2258000002,128.0
35,2011-01-14,687670.78,0,25.7,3.205,136.803477,8.549,131520672.08,2011-W02,0,649289.75,2,677394.8590000005,135.0
35,2011-01-21,659902.07,0,30.13,3.229,136.8870657,8.549,131520672.08,2011-W03,0,687670.78,3,667038.6846,133.0
35,2011-01-28,633289.78,0,23.64,3.237,136.9706544,8.549,131520672.08,2011-W04,0,659902.07,4,647208.8148000006,129.0
35,2011-02-04,747577.05,0,28.7,3.231,137.0542431,8.549,131520672.08,2011-W05,0,633289.78,5,717384.4478999993,143.0
35,2011-02-11,859258.17,1,30.45,3.239,137.1378318,8.549,131520672.08,2011-W06,0,747577.05,6,853162.8907000008,171.0
35,2011-02-18,865305.88,0,39.32,3.245,137.2511849,8.549,131520672.08,2011-W07,0,859258.17,7,854995.8817,171.0
35,2011-02-25,841129.26,0,33.05,3.274,137.3764439,8.549,131520672.08,2011-W08,0,865305.88,8,844088.0578000006,169.0
35,2011-03-04,850448.54,0,36.99,3.433,137.5017028,8.549,131520672.08,2011-W09,0,841129.26,9,843818.1662000004,169.0
